company,folder_name,total_articles,incident_count,raw_incident_risk_score,environmental_articles,environmental_risk,social_articles,social_risk,governance_articles,governance_risk,final_weighted_esg_score,article_age_days_avg,article_age_days_environmental_avg,article_age_days_social_avg,article_age_days_governance_avg,time_weight_avg,time_weight_environmental_avg,time_weight_social_avg,time_weight_governance_avg,severity_avg,severity_environmental_avg,severity_social_avg,severity_governance_avg,environmental_weight,social_weight,governance_weight,environmental_raw_score,social_raw_score,governance_raw_score,raw_score,environmental_weighted_score,social_weighted_score,governance_weighted_score,final_walk_esg_risk,data_coverage_flag,final_walk_esg_score
INDIA CEMENTS LTD,INDIA_CEMENTS_LTD,3,3,1.7986,0,0.0,1,0.2208,2,1.5778,0.4787,510.0,0.0,542.0,494.0,0.3022,0.0,0.2265,0.34,2.0,0.0,1.5,2.25,0.44,0.31,0.26,0.0,0.2208,1.5778,1.7986,0.0,0.0684,0.4102,0.4787,incidents_found,0.4787
INDIAMART INTERMESH LTD,INDIAMART_INTERMESH_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
INDIAN BANK,INDIAN_BANK,11,11,14.2608,4,5.2981,5,5.2251,2,3.7377,4.9227,590.27,407.5,829.2,358.5,0.3694,0.4275,0.3202,0.3761,3.0,3.0,3.0,3.0,0.44,0.31,0.26,5.2981,5.2251,3.7377,14.2608,2.3311,1.6198,0.9718,4.9227,incidents_found,4.9227
INDIAN ENERGY EXCHANGE LTD,INDIAN_ENERGY_EXCHANGE_LTD,5,4,3.7646,1,0.0,0,0.0,4,3.7646,0.9788,131.2,43.0,0.0,153.25,0.7035,0.8889,0.0,0.6571,1.7,1.0,0.0,1.875,0.44,0.31,0.26,0.0,0.0,3.7646,3.7646,0.0,0.0,0.9788,0.9788,incidents_found,0.9788
INDIAN HOTELS CO LTD,INDIAN_HOTELS_CO_LTD,11,5,2.163,4,0.8076,2,0.0024,5,1.353,0.7079,814.36,500.75,3055.0,169.0,0.4674,0.3792,0.0004,0.7247,1.2727,1.125,1.75,1.2,0.44,0.31,0.26,0.8076,0.0024,1.353,2.163,0.3553,0.0007,0.3518,0.7079,incidents_found,0.7079
INDIAN OIL CORP LTD,INDIAN_OIL_CORP_LTD,21,19,13.1188,7,1.4824,7,6.7226,7,4.9138,4.0139,615.24,784.71,566.86,494.14,0.2856,0.2844,0.2621,0.3103,2.119,1.7857,2.3571,2.2143,0.44,0.31,0.26,1.4824,6.7226,4.9138,13.1188,0.6523,2.084,1.2776,4.0139,incidents_found,4.0139
INDIAN OVERSEAS BANK,INDIAN_OVERSEAS_BANK,8,8,13.5157,2,1.3136,0,0.0,6,12.2021,3.7505,388.62,587.0,0.0,322.5,0.4124,0.233,0.0,0.4723,3.0,3.0,0.0,3.0,0.44,0.31,0.26,1.3136,0.0,12.2021,13.5157,0.578,0.0,3.1726,3.7505,incidents_found,3.7505
INDIAN RAILWAY CATERING  TO,INDIAN_RAILWAY_CATERING__TO,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
INDIAN RAILWAY FINANCE CORP,INDIAN_RAILWAY_FINANCE_CORP,9,6,3.6197,6,0.7977,3,2.822,0,0.0,1.2258,509.33,606.67,314.67,0.0,0.3442,0.2991,0.4343,0.0,1.3333,1.25,1.5,0.0,0.44,0.31,0.26,0.7977,2.822,0.0,3.6197,0.351,0.8748,0.0,1.2258,incidents_found,1.2258
INDIAN RENEWABLE ENERGY DEVE,INDIAN_RENEWABLE_ENERGY_DEVE,6,0,0.0,6,0.0,0,0.0,0,0.0,0.0,105.67,105.67,0.0,0.0,0.7637,0.7637,0.0,0.0,1.0,1.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_negative_incidents_found,0.0
INDRAPRASTHA GAS LTD,INDRAPRASTHA_GAS_LTD,3,1,0.0469,0,0.0,0,0.0,3,0.0469,0.0122,598.33,0.0,0.0,598.33,0.5561,0.0,0.0,0.5561,1.6667,0.0,0.0,1.6667,0.44,0.31,0.26,0.0,0.0,0.0469,0.0469,0.0,0.0,0.0122,0.0122,incidents_found,0.0122
INDUS TOWERS LTD,INDUS_TOWERS_LTD,9,6,6.5256,7,2.0818,0,0.0,2,4.4437,2.0714,289.0,261.71,0.0,384.5,0.4705,0.5053,0.0,0.3487,1.6667,1.2857,0.0,3.0,0.44,0.31,0.26,2.0818,0.0,4.4437,6.5256,0.916,0.0,1.1554,2.0714,incidents_found,2.0714
INDUSIND BANK LTD,INDUSIND_BANK_LTD,11,11,23.9839,3,2.8106,1,2.8606,7,18.3127,6.8847,335.45,554.0,302.0,246.57,0.47,0.3461,0.4372,0.5278,3.0,3.0,3.0,3.0,0.44,0.31,0.26,2.8106,2.8606,18.3127,23.9839,1.2367,0.8868,4.7613,6.8847,incidents_found,6.8847
INFO EDGE INDIA LTD,INFO_EDGE_INDIA_LTD,8,8,10.3128,0,0.0,1,1.5137,7,8.799,2.757,557.75,0.0,187.0,610.71,0.2647,0.0,0.5991,0.2169,2.6875,0.0,2.0,2.7857,0.44,0.31,0.26,0.0,1.5137,8.799,10.3128,0.0,0.4693,2.2877,2.757,incidents_found,2.757
INFOSYS LTD,INFOSYS_LTD,21,18,17.4448,7,7.2226,7,4.5197,7,5.7025,6.0617,374.86,138.86,219.14,766.57,0.4986,0.7066,0.5742,0.2151,2.0,1.6429,1.3571,3.0,0.44,0.31,0.26,7.2226,4.5197,5.7025,17.4448,3.1779,1.4011,1.4826,6.0617,incidents_found,6.0617
INOX INDIA LTD,INOX_INDIA_LTD,14,9,14.718,7,5.8374,0,0.0,7,8.8806,4.8774,236.86,251.86,0.0,221.86,0.6226,0.6524,0.0,0.5927,1.9643,1.8571,0.0,2.0714,0.44,0.31,0.26,5.8374,0.0,8.8806,14.718,2.5685,0.0,2.309,4.8774,incidents_found,4.8774
INOX WIND LTD,INOX_WIND_LTD,8,6,10.4818,7,9.2162,0,0.0,1,1.2657,4.3842,110.38,117.29,0.0,62.0,0.7438,0.7295,0.0,0.8438,2.3125,2.4286,0.0,1.5,0.44,0.31,0.26,9.2162,0.0,1.2657,10.4818,4.0551,0.0,0.3291,4.3842,incidents_found,4.3842
INTELLECT DESIGN ARENA LTD,INTELLECT_DESIGN_ARENA_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
INTERGLOBE AVIATION LTD,INTERGLOBE_AVIATION_LTD,8,7,20.4705,0,0.0,1,0.0,7,20.4705,5.3223,87.5,0.0,166.0,76.29,0.7911,0.0,0.6346,0.8135,2.5,0.0,1.0,2.7143,0.44,0.31,0.26,0.0,0.0,20.4705,20.4705,0.0,0.0,5.3223,5.3223,incidents_found,5.3223
INTERNATIONAL GEMMOLOGICAL I,INTERNATIONAL_GEMMOLOGICAL_I,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
INVENTURUS KNOWLEDGE SOLUTIO,INVENTURUS_KNOWLEDGE_SOLUTIO,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
IPCA LABORATORIES LTD,IPCA_LABORATORIES_LTD,2,0,0.0,0,0.0,2,0.0,0,0.0,0.0,433.5,0.0,433.5,0.0,0.3185,0.0,0.3185,0.0,1.0,0.0,1.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_negative_incidents_found,0.0
IRB INFRASTRUCTURE DEVELOPER,IRB_INFRASTRUCTURE_DEVELOPER,1,1,1.2622,0,0.0,0,0.0,1,1.2622,0.3282,63.0,0.0,0.0,63.0,0.8415,0.0,0.0,0.8415,1.5,0.0,0.0,1.5,0.44,0.31,0.26,0.0,0.0,1.2622,1.2622,0.0,0.0,0.3282,0.3282,incidents_found,0.3282
IRCON INTERNATIONAL LTD,IRCON_INTERNATIONAL_LTD,1,1,1.2553,0,0.0,0,0.0,1,1.2553,0.3264,65.0,0.0,0.0,65.0,0.8369,0.0,0.0,0.8369,1.5,0.0,0.0,1.5,0.44,0.31,0.26,0.0,0.0,1.2553,1.2553,0.0,0.0,0.3264,0.3264,incidents_found,0.3264
ITC HOTELS LIMITED,ITC_HOTELS_LIMITED,6,4,3.734,3,2.5026,1,0.0,2,1.2315,1.4213,410.17,186.67,90.0,905.5,0.5739,0.6107,0.7815,0.4148,1.3333,1.5,1.0,1.25,0.44,0.31,0.26,2.5026,0.0,1.2315,3.734,1.1011,0.0,0.3202,1.4213,incidents_found,1.4213
ITC LTD,ITC_LTD,9,4,2.2669,7,1.6597,0,0.0,2,0.6072,0.8882,276.89,316.43,0.0,138.5,0.6042,0.5798,0.0,0.6896,1.2222,1.2143,0.0,1.25,0.44,0.31,0.26,1.6597,0.0,0.6072,2.2669,0.7303,0.0,0.1579,0.8882,incidents_found,0.8882
ITI LTD,ITI_LTD,18,11,10.8875,4,0.177,7,6.7275,7,3.9831,3.199,547.39,343.0,927.0,284.57,0.4482,0.4798,0.2712,0.6073,1.5556,1.125,2.0714,1.2857,0.44,0.31,0.26,0.177,6.7275,3.9831,10.8875,0.0779,2.0855,1.0356,3.199,incidents_found,3.199
JAIPRAKASH POWER VENTURES LT,JAIPRAKASH_POWER_VENTURES_LT,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
JAMMU  KASHMIR BANK LTD,JAMMU__KASHMIR_BANK_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
JB CHEMICALS  PHARMA LTD,JB_CHEMICALS__PHARMA_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
JBM AUTO LTD,JBM_AUTO_LTD,1,1,1.2174,0,0.0,0,0.0,1,1.2174,0.3165,146.0,0.0,0.0,146.0,0.6703,0.0,0.0,0.6703,1.5,0.0,0.0,1.5,0.44,0.31,0.26,0.0,0.0,1.2174,1.2174,0.0,0.0,0.3165,0.3165,incidents_found,0.3165
JINDAL SAW LTD,JINDAL_SAW_LTD,4,4,3.5621,2,0.5185,0,0.0,2,3.0436,1.0195,589.5,1051.0,0.0,128.0,0.3843,0.0562,0.0,0.7125,2.0,2.25,0.0,1.75,0.44,0.31,0.26,0.5185,0.0,3.0436,3.5621,0.2281,0.0,0.7913,1.0195,incidents_found,1.0195
JINDAL STAINLESS LTD,JINDAL_STAINLESS_LTD,11,5,3.2928,7,2.6941,3,0.5987,1,0.0,1.371,321.0,249.0,548.67,142.0,0.4738,0.5165,0.3063,0.6777,1.2273,1.2143,1.3333,1.0,0.44,0.31,0.26,2.6941,0.5987,0.0,3.2928,1.1854,0.1856,0.0,1.371,incidents_found,1.371
JINDAL STEEL LTD,JINDAL_STEEL_LTD,12,10,7.415,3,0.6787,4,2.9633,5,3.773,2.1982,446.0,381.67,569.25,386.0,0.43,0.3797,0.2797,0.5805,1.7917,1.3333,2.25,1.7,0.44,0.31,0.26,0.6787,2.9633,3.773,7.415,0.2986,0.9186,0.981,2.1982,incidents_found,2.1982
JIO FINANCIAL SERVICES LTD,JIO_FINANCIAL_SERVICES_LTD,3,2,1.1504,0,0.0,0,0.0,3,1.1504,0.2991,626.67,0.0,0.0,626.67,0.2482,0.0,0.0,0.2482,2.3333,0.0,0.0,2.3333,0.44,0.31,0.26,0.0,0.0,1.1504,1.1504,0.0,0.0,0.2991,0.2991,incidents_found,0.2991
JK CEMENT LTD,JK_CEMENT_LTD,9,8,8.1451,1,0.0,7,7.138,1,1.0072,2.4746,339.22,104.0,412.86,59.0,0.4291,0.7521,0.3227,0.8507,2.1111,1.0,2.3571,1.5,0.44,0.31,0.26,0.0,7.138,1.0072,8.1451,0.0,2.2128,0.2619,2.4746,incidents_found,2.4746
JK TYRE  INDUSTRIES LTD,JK_TYRE__INDUSTRIES_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
JM FINANCIAL LTD,JM_FINANCIAL_LTD,13,8,6.7931,4,0.1065,2,0.0,7,6.6866,1.7854,472.69,433.5,717.0,425.29,0.3795,0.3807,0.4567,0.3568,2.0,1.125,1.0,2.7857,0.44,0.31,0.26,0.1065,0.0,6.6866,6.7931,0.0468,0.0,1.7385,1.7854,incidents_found,1.7854
JSW CEMENT LTD,JSW_CEMENT_LTD,3,2,0.4509,3,0.4509,0,0.0,0,0.0,0.1984,926.33,926.33,0.0,0.0,0.1204,0.1204,0.0,0.0,1.3333,1.3333,0.0,0.0,0.44,0.31,0.26,0.4509,0.0,0.0,0.4509,0.1984,0.0,0.0,0.1984,incidents_found,0.1984
JSW ENERGY LTD,JSW_ENERGY_LTD,9,4,2.8559,5,0.0,1,0.0298,3,2.8261,0.744,595.33,418.6,1818.0,482.33,0.3518,0.4719,0.0069,0.2667,1.6667,1.0,2.0,2.6667,0.44,0.31,0.26,0.0,0.0298,2.8261,2.8559,0.0,0.0092,0.7348,0.744,incidents_found,0.744
JSW INFRASTRUCTURE LTD,JSW_INFRASTRUCTURE_LTD,2,1,0.6346,2,0.6346,0,0.0,0,0.0,0.2792,250.5,250.5,0.0,0.0,0.5111,0.5111,0.0,0.0,1.25,1.25,0.0,0.0,0.44,0.31,0.26,0.6346,0.0,0.0,0.6346,0.2792,0.0,0.0,0.2792,incidents_found,0.2792
JSW STEEL LTD,JSW_STEEL_LTD,15,12,16.5061,4,0.3295,4,3.1999,7,12.9767,4.5109,345.8,634.75,407.0,145.71,0.5033,0.2838,0.3913,0.6927,1.8667,1.25,1.5,2.4286,0.44,0.31,0.26,0.3295,3.1999,12.9767,16.5061,0.145,0.992,3.3739,4.5109,incidents_found,4.5109
JUBILANT FOODWORKS LTD,JUBILANT_FOODWORKS_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
JUBILANT INGREVIA LTD,JUBILANT_INGREVIA_LTD,7,1,0.0849,6,0.0,1,0.0849,0,0.0,0.0263,502.43,431.33,929.0,0.0,0.2892,0.3244,0.0785,0.0,1.0714,1.0,1.5,0.0,0.44,0.31,0.26,0.0,0.0849,0.0,0.0849,0.0,0.0263,0.0,0.0263,incidents_found,0.0263
JUBILANT PHARMOVA LTD,JUBILANT_PHARMOVA_LTD,1,1,0.528,0,0.0,1,0.528,0,0.0,0.1637,139.0,0.0,139.0,0.0,0.6833,0.0,0.6833,0.0,1.5,0.0,1.5,0.0,0.44,0.31,0.26,0.0,0.528,0.0,0.528,0.0,0.1637,0.0,0.1637,incidents_found,0.1637
JUPITER WAGONS LTD,JUPITER_WAGONS_LTD,3,2,2.4103,0,0.0,0,0.0,3,2.4103,0.6267,83.33,0.0,0.0,83.33,0.7961,0.0,0.0,0.7961,1.3333,0.0,0.0,1.3333,0.44,0.31,0.26,0.0,0.0,2.4103,2.4103,0.0,0.0,0.6267,0.6267,incidents_found,0.6267
JYOTHY LABS LTD,JYOTHY_LABS_LTD,1,0,0.0,0,0.0,0,0.0,1,0.0,0.0,696.0,0.0,0.0,696.0,0.1485,0.0,0.0,0.1485,1.0,0.0,0.0,1.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_negative_incidents_found,0.0
JYOTI CNC AUTOMATION LTD,JYOTI_CNC_AUTOMATION_LTD,2,2,2.1475,0,0.0,0,0.0,2,2.1475,0.5584,126.0,0.0,0.0,126.0,0.7158,0.0,0.0,0.7158,1.5,0.0,0.0,1.5,0.44,0.31,0.26,0.0,0.0,2.1475,2.1475,0.0,0.0,0.5584,0.5584,incidents_found,0.5584
KAJARIA CERAMICS LTD,KAJARIA_CERAMICS_LTD,7,6,30.734,0,0.0,0,0.0,7,30.734,7.9908,80.0,0.0,0.0,80.0,0.8038,0.0,0.0,0.8038,2.7143,0.0,0.0,2.7143,0.44,0.31,0.26,0.0,0.0,30.734,30.734,0.0,0.0,7.9908,7.9908,incidents_found,7.9908
KALPATARU PROJECTS INTERNATI,KALPATARU_PROJECTS_INTERNATI,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
KALYAN JEWELLERS INDIA LTD,KALYAN_JEWELLERS_INDIA_LTD,4,2,1.5208,1,0.9597,1,0.5611,2,0.0,0.5962,126.25,163.0,219.0,61.5,0.7196,0.6398,0.5488,0.845,1.25,1.5,1.5,1.0,0.44,0.31,0.26,0.9597,0.5611,0.0,1.5208,0.4223,0.1739,0.0,0.5962,incidents_found,0.5962
KARUR VYSYA BANK LTD,KARUR_VYSYA_BANK_LTD,6,6,11.0482,0,0.0,1,1.5821,5,9.4662,2.9516,230.17,0.0,122.0,251.8,0.5635,0.0,0.7159,0.533,3.0,0.0,3.0,3.0,0.44,0.31,0.26,0.0,1.5821,9.4662,11.0482,0.0,0.4904,2.4612,2.9516,incidents_found,2.9516
KAYNES TECHNOLOGY INDIA LTD,KAYNES_TECHNOLOGY_INDIA_LTD,3,3,1.9105,0,0.0,0,0.0,3,1.9105,0.4967,280.33,0.0,0.0,280.33,0.4961,0.0,0.0,0.4961,1.8333,0.0,0.0,1.8333,0.44,0.31,0.26,0.0,0.0,1.9105,1.9105,0.0,0.0,0.4967,0.4967,incidents_found,0.4967
KEC INTERNATIONAL LTD,KEC_INTERNATIONAL_LTD,6,3,3.528,4,1.7523,0,0.0,2,1.7757,1.2327,118.5,69.25,0.0,217.0,0.7511,0.8284,0.0,0.5966,1.5,1.5,0.0,1.5,0.44,0.31,0.26,1.7523,0.0,1.7757,3.528,0.771,0.0,0.4617,1.2327,incidents_found,1.2327
KEI INDUSTRIES LTD,KEI_INDUSTRIES_LTD,6,3,2.9999,4,0.7025,1,1.0107,1,1.2866,0.957,216.83,180.25,524.0,56.0,0.6024,0.6297,0.238,0.8578,1.5,1.125,3.0,1.5,0.44,0.31,0.26,0.7025,1.0107,1.2866,2.9999,0.3091,0.3133,0.3345,0.957,incidents_found,0.957
KFIN TECHNOLOGIES LTD,KFIN_TECHNOLOGIES_LTD,4,3,3.5057,0,0.0,1,0.0,3,3.5057,0.9115,504.75,0.0,40.0,659.67,0.5048,0.0,0.8962,0.3743,2.25,0.0,1.0,2.6667,0.44,0.31,0.26,0.0,0.0,3.5057,3.5057,0.0,0.0,0.9115,0.9115,incidents_found,0.9115
KIRLOSKAR BROTHERS LTD,KIRLOSKAR_BROTHERS_LTD,7,4,2.3604,4,1.4457,0,0.0,3,0.9146,0.8739,430.43,300.5,0.0,603.67,0.4885,0.5073,0.0,0.4635,1.2857,1.375,0.0,1.1667,0.44,0.31,0.26,1.4457,0.0,0.9146,2.3604,0.6361,0.0,0.2378,0.8739,incidents_found,0.8739
KIRLOSKAR OIL ENGINES LTD,KIRLOSKAR_OIL_ENGINES_LTD,3,3,1.5216,1,0.126,0,0.0,2,1.3956,0.4183,501.67,904.0,0.0,300.5,0.3381,0.084,0.0,0.4652,1.5,1.5,0.0,1.5,0.44,0.31,0.26,0.126,0.0,1.3956,1.5216,0.0555,0.0,0.3628,0.4183,incidents_found,0.4183
KOTAK MAHINDRA BANK LTD,KOTAK_MAHINDRA_BANK_LTD,6,6,10.1413,0,0.0,1,1.8853,5,8.256,2.731,247.17,0.0,58.0,285.0,0.5697,0.0,0.8531,0.513,3.0,0.0,3.0,3.0,0.44,0.31,0.26,0.0,1.8853,8.256,10.1413,0.0,0.5844,2.1466,2.731,incidents_found,2.731
KPIT TECHNOLOGIES LTD,KPIT_TECHNOLOGIES_LTD,2,2,1.8595,0,0.0,1,0.5443,1,1.3152,0.5107,209.0,0.0,370.0,48.0,0.6198,0.0,0.3629,0.8768,1.5,0.0,1.5,1.5,0.44,0.31,0.26,0.0,0.5443,1.3152,1.8595,0.0,0.1687,0.3419,0.5107,incidents_found,0.5107
KPR MILL LTD,KPR_MILL_LTD,2,2,0.936,0,0.0,2,0.936,0,0.0,0.2902,963.0,0.0,963.0,0.0,0.3137,0.0,0.3137,0.0,1.5,0.0,1.5,0.0,0.44,0.31,0.26,0.0,0.936,0.0,0.936,0.0,0.2902,0.0,0.2902,incidents_found,0.2902
KRISHNA INSTITUTE OF MEDICAL,KRISHNA_INSTITUTE_OF_MEDICAL,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
KSB LTD,KSB_LTD,3,1,1.5923,2,0.0,0,0.0,1,1.5923,0.414,333.67,476.5,0.0,48.0,0.5438,0.3773,0.0,0.8768,1.1667,1.0,0.0,1.5,0.44,0.31,0.26,0.0,0.0,1.5923,1.5923,0.0,0.0,0.414,0.414,incidents_found,0.414
LARSEN  TOUBRO LTD,LARSEN__TOUBRO_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
LATENT VIEW ANALYTICS LTD,LATENT_VIEW_ANALYTICS_LTD,1,0,0.0,0,0.0,0,0.0,1,0.0,0.0,45.0,0.0,0.0,45.0,0.884,0.0,0.0,0.884,1.0,0.0,0.0,1.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_negative_incidents_found,0.0
LAURUS LABS LTD,LAURUS_LABS_LTD,5,4,2.2854,1,0.0,3,0.3503,1,1.9351,0.6117,863.6,356.0,1178.0,428.0,0.1611,0.3771,0.0397,0.3096,2.0,1.0,2.0,3.0,0.44,0.31,0.26,0.0,0.3503,1.9351,2.2854,0.0,0.1086,0.5031,0.6117,incidents_found,0.6117
LEELA PALACES HOTELS  RESOR,LEELA_PALACES_HOTELS__RESOR,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
LEMON TREE HOTELS LTD,LEMON_TREE_HOTELS_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
LIC HOUSING FINANCE LTD,LIC_HOUSING_FINANCE_LTD,6,4,4.0422,0,0.0,0,0.0,6,4.0422,1.051,417.83,0.0,0.0,417.83,0.4396,0.0,0.0,0.4396,2.0833,0.0,0.0,2.0833,0.44,0.31,0.26,0.0,0.0,4.0422,4.0422,0.0,0.0,1.051,1.051,incidents_found,1.051
LIFE INSURANCE CORPORATION,LIFE_INSURANCE_CORPORATION,17,15,30.1549,3,2.238,7,19.6612,7,8.2557,9.2262,169.88,237.33,69.43,241.43,0.6908,0.5485,0.8278,0.6148,2.0294,1.3333,2.3571,2.0,0.44,0.31,0.26,2.238,19.6612,8.2557,30.1549,0.9847,6.095,2.1465,9.2262,incidents_found,9.2262
LINDE INDIA LTD,LINDE_INDIA_LTD,15,11,10.5101,6,0.6162,2,2.9343,7,6.9597,2.9903,427.67,508.83,435.0,356.0,0.4081,0.3291,0.392,0.4805,1.8667,1.1667,2.25,2.3571,0.44,0.31,0.26,0.6162,2.9343,6.9597,10.5101,0.2711,0.9096,1.8095,2.9903,incidents_found,2.9903
LLOYDS METALS  ENERGY LTD,LLOYDS_METALS__ENERGY_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
LODHA DEVELOPERS LTD,LODHA_DEVELOPERS_LTD,10,8,29.7219,1,0.8937,2,0.0,7,28.8282,7.8886,131.9,189.0,50.0,147.14,0.7028,0.5958,0.8721,0.6697,2.45,1.5,1.0,3.0,0.44,0.31,0.26,0.8937,0.0,28.8282,29.7219,0.3932,0.0,7.4953,7.8886,incidents_found,7.8886
LT FINANCE LTD,LT_FINANCE_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
LT FOODS LTD,LT_FOODS_LTD,4,1,0.8765,1,0.0,2,0.0,1,0.8765,0.2279,282.75,49.0,516.0,50.0,0.6543,0.8744,0.4354,0.872,1.125,1.0,1.0,1.5,0.44,0.31,0.26,0.0,0.0,0.8765,0.8765,0.0,0.0,0.2279,0.2279,incidents_found,0.2279
LT TECHNOLOGY SERVICES LTD,LT_TECHNOLOGY_SERVICES_LTD,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.31,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_reported_incidents,0.0
LTIMINDTREE LTD,LTIMINDTREE_LTD,4,2,1.5346,0,0.0,4,1.5346,0,0.0,0.4757,128.25,0.0,128.25,0.0,0.7321,0.0,0.7321,0.0,1.25,0.0,1.25,0.0,0.44,0.31,0.26,0.0,1.5346,0.0,1.5346,0.0,0.4757,0.0,0.4757,incidents_found,0.4757
